케이블관리번호,법정동코드,시도명,시군구명,읍면동명,리명,케이블매설위치코드명,케이블코어수,접속코어수,사용코어수,케이블용도코드명,준공거리M,지도거리M,공간위치G,중계기회선수,중요선로
48330CA025689,4833031024,경남,양산시,동면,사송리,지중,48,48,33,#,560,527,"LINESTRING (129.081193347759 35.3040089968111, 129.081194865454 35.3040129645087, 129.080928399175 35.3040462707778, 129.080630234929 35.3037188368947, 129.080551019624 35.3034629209921, 129.080427582838 35.3031951862679, 129.080178040693 35.3028051317001, 129.079652116839 35.3024119257789, 129.079297768324 35.3021815792131, 129.078376866769 35.3015534790346, 129.078232187527 35.3013947727978, 129.078167026985 35.301295744617, 129.078084294478 35.3011059420305, 129.078197122067 35.3010757314194, 129.078271353554 35.3009693898, 129.078362851966 35.3008673306655, 129.078427636776 35.3008160870758, 129.078546377305 35.3007523776542, 129.078693667614 35.3007005076439, 129.078696287344 35.3006982976124)",,
48330CA030350,4833010200,경남,양산시,남부동,#,가공,24,1,1,#,15,20,"LINESTRING (129.0274229067204 35.33159125570974, 129.0274706562341 35.33153430306817, 129.02747184605565 35.331414827659685)",5,
48330CA023141,4833034021,경남,양산시,하북면,순지리,가공,48,1,1,#,5,1.44,"LINESTRING (129.0868446268345 35.491644023495695, 129.08684066718857 35.49163817059958, 129.08684333036624 35.49163231435786)",1,
48330CA022885,4833032026,경남,양산시,원동면,선리,가공,48,9,9,#,20,19.69,"LINESTRING (129.00917682969626 35.526949808263595, 129.008997603809 35.5270044545101, 129.00897593396834 35.527015938256795)",13,
48330CA029508,4833011700,경남,양산시,소주동,#,가공,72,8,8,#,5,2,"LINESTRING (129.15485562458872 35.413102690364674, 129.15486838074418 35.413104841908, 129.15485234532213 35.41311062393944)",9,
48330CA022996,4833010700,경남,양산시,북정동,#,가공,48,29,29,#,368,358,"LINESTRING (129.04825811739536 35.36221734981516, 129.0484613178766 35.362522986039, 129.0486474022455 35.36279064021392, 129.048762113121 35.3629347358726, 129.048874952623 35.3632126602234, 129.04893179625586 35.36336428785448, 129.04904919368215 35.36364917538724, 129.04912094455503 35.36378616905964, 129.049228015152 35.3640860859923, 129.04947281421724 35.364389660164946, 129.04957172804748 35.364634072170034, 129.0496892947288 35.36491409672258, 129.0496202469917 35.365044584445855, 129.04976098291516 35.36500720917863)",20,
48330CA023184,4833010400,경남,양산시,북부동,#,가공,48,7,7,#,1,1.89,"LINESTRING (129.04634216313445 35.350230564452644, 129.0463532709079 35.35024500259271)",6,
48330CA029571,4833032021,경남,양산시,원동면,원리,가공,48,45,18,#,261,258,"LINESTRING (128.920537366552 35.3750074087294, 128.9204954999624 35.37455129835056, 128.9204708403984 35.374321963022496, 128.9204297695366 35.37401984768958, 128.92036629946284 35.37371545992824, 128.92027642115394 35.37328797657168, 128.92026401647186 35.373002147303794, 128.92024224380097 35.37270191807947)",2,
48330CA029690,4833033029,경남,양산시,상북면,신전리,가공,24,1,1,#,447,410,"LINESTRING (129.06085437817478 35.42856807252236, 129.06084979577204 35.42857700079334, 129.060701199363 35.4286840168466, 129.060687656379 35.4291208297623, 129.060696789987 35.4294491228914, 129.060715909539 35.429797163102, 129.060762659263 35.4300736958539, 129.060856482114 35.430407484501, 129.06095662026243 35.43086025859697, 129.061050403642 35.4312801628762, 129.061165400218 35.431752756328, 129.06129481850238 35.43215245430499)",2,
48330CA023033,4833011900,경남,양산시,평산동,#,가공,144,141,119,#,846,820,"LINESTRING (129.15823409044364 35.392033818868796, 129.15808953369418 35.39167841932993, 129.15783194340875 35.39122159604304, 129.1576616622697 35.3909203608939, 129.15755022722917 35.39073835256555, 129.15734604572322 35.390427073015395, 129.1571688688923 35.390032465215924, 129.1570250287245 35.38981257021094, 129.1568633290758 35.38950586304054, 129.15668651032345 35.389191615213164, 129.15652902091603 35.38888456804483, 129.15637988588023 35.38861586328586, 129.15612625844577 35.388208849139545, 129.15588883825149 35.38772779687959, 129.15573455103015 35.38739196735863, 129.15560417616737 35.3869383251192, 129.15556231545352 35.38667448783017, 129.155518271941 35.3863880005236, 129.155475888036 35.3860648644998, 129.15540736167154 35.385699826030056, 129.1553316534763 35.385404193470215, 129.15525513703622 35.385136323114885)",162,O
48330CA025614,4833010800,경남,양산시,산막동,#,가공,48,2,2,#,20,11,"LINESTRING (129.05643364563332 35.37622919835884, 129.05654411954808 35.376285532277855)",2,
48330CA029556,4833031024,경남,양산시,동면,사송리,지중,144,68,36,#,342,346,"LINESTRING (129.07209542033587 35.30789625730533, 129.0720988611899 35.30788476530893, 129.07258299622478 35.30744475906805, 129.0726307763894 35.307356233091554, 129.07298216394852 35.30704286929971, 129.07331936773676 35.306707149461474, 129.07343914266053 35.30664473383908, 129.0738372988361 35.306262013139424, 129.0740492691553 35.306062032112436, 129.07421494362194 35.305885193118634, 129.07430600404732 35.30568903980317, 129.0743383321099 35.30546131709801, 129.07434145705824 35.305456701875755)",27,
48330CA030494,4833011300,경남,양산시,용당동,#,가공,24,1,1,#,5,1.01,"LINESTRING (129.1662068939866 35.42746507689331, 129.16619599739641 35.427466635961515)",1,
48330CA030487,4833031024,경남,양산시,동면,사송리,가공,24,2,2,#,107,63.95,"LINESTRING (129.066121243651 35.3104993566441, 129.066824832825 35.3104812245996)",2,
48330CA030490,4833031024,경남,양산시,동면,사송리,가공,24,2,2,#,45,45,"LINESTRING (129.06613546192 35.3113883607402, 129.066508314252 35.311116435669)",2,
48330CA030583,4833031026,경남,양산시,동면,석산리,가공,24,2,2,#,200,107,"LINESTRING (129.029551840623 35.3130524641322, 129.0307104831189 35.313029911031435, 129.030711411828 35.313006232540026)",2,
48330CA030183,4833011600,경남,양산시,주남동,#,가공,24,3,3,#,173,158,"LINESTRING (129.16272186280708 35.434719572959615, 129.1624078205561 35.43484898873093, 129.1620814137249 35.43496307848262, 129.16187139282695 35.43492800612835, 129.16157307221224 35.43516926364671, 129.161868292124 35.4353894134492)",5,
48330CA031041,4833011800,경남,양산시,주진동,#,가공,24,1,1,#,176,136,"LINESTRING (129.146940015674 35.4011808304448, 129.14694185704712 35.40117879797845, 129.1471973658885 35.401120303888256, 129.1472015933029 35.400922184599565, 129.14735771976348 35.400883710811016, 129.14746493429868 35.40087661349541, 129.14735985491131 35.40058278577891, 129.14749001993073 35.40054522943873, 129.1475077128187 35.40059457391264, 129.14754114415766 35.40058876481416, 129.14755505073805 35.4005365944805, 129.147599945855 35.400544574988)",1,
48330CA023456,4833011700,경남,양산시,소주동,#,가공,24,10,8,#,173,176,"LINESTRING (129.1622384160337 35.41130165518587, 129.16210880000892 35.41153747315462, 129.1617118130631 35.41173775787655, 129.16142139521935 35.4118989632022, 129.16112334206136 35.412065485006224, 129.16074633599428 35.41226281522825)",14,
48330CA023581,4833032025,경남,양산시,원동면,대리,가공,72,28,25,#,246,250,"LINESTRING (128.960911598548 35.4539484779106, 128.960850435404 35.4537770278477, 128.96105440088738 35.453742807189776, 128.961360791838 35.4536699978179, 128.96168598758 35.4532530005553, 128.961725415663 35.4528027156817, 128.961650284694 35.4525838523469, 128.961324572055 35.45220047136197)",8,
48330CA026178,4833032025,경남,양산시,원동면,대리,가공,24,2,2,#,413,411.01,"LINESTRING (128.9651454504069 35.45514884217685, 128.9651346993769 35.45554341347998, 128.96514842154 35.4558981490964, 128.96510225418655 35.45622280893626, 128.9651007653915 35.45661943484801, 128.96487831540608 35.45705216223218, 128.96492857516284 35.45750713118923, 128.96491357741297 35.45797830241413, 128.96487863053133 35.458474962215284, 128.96490812960528 35.458810442162076)",2,
48330CA030145,4833031024,경남,양산시,동면,사송리,지중,24,1,1,#,134,54,"LINESTRING (129.073344702481 35.31397809567502, 129.07329442093828 35.31400861499184, 129.0732521138086 35.31395394355992, 129.07300726217764 35.31409011324058, 129.07305864592306 35.31415199202278, 129.07300566952387 35.314185363735135)",1,
48330CA029821,4833033025,경남,양산시,상북면,상삼리,가공,48,48,11,#,904,886,"LINESTRING (129.061455684073 35.4236833171198, 129.06156339743663 35.423634219673694, 129.06164659894466 35.423450998196614, 129.06182534754927 35.423153562705494, 129.0620993274647 35.42284151219869, 129.0622934276366 35.422880205333854, 129.062029422578 35.4232573790784, 129.061874769212 35.4235483405507, 129.06176405201816 35.42391871801403, 129.06171708321583 35.42410668309539, 129.0614382719763 35.424355967067115, 129.061471343771 35.4247764598518, 129.061474266123 35.4251068434435, 129.061510410478 35.4255016407205, 129.061538140214 35.4258327909566, 129.06157746864 35.4262842236712, 129.0616163312583 35.42659899571048, 129.06164506380372 35.42708491079571, 129.06165064453486 35.42709258388289, 129.06164565795777 35.42710363606766, 129.06165843913257 35.42725561081396, 129.06165311495715 35.42746120937802, 129.06164643357693 35.42763217141114, 129.06162777023295 35.42782690563964, 129.061586596707 35.4280986624064, 129.061210572975 35.4283764503888, 129.060857455955 35.4285714840517, 129.060701199363 35.4286840168466, 129.0606878183419 35.429115607040885, 129.06068051881013 35.42911964366279)",,
48330CA029785,4833012100,경남,양산시,매곡동,#,가공,24,4,4,#,67,61,"LINESTRING (129.1873045886168 35.37851508904824, 129.18723420453188 35.37873639033849, 129.187050577178 35.3789570986184, 129.18705691340367 35.379011024289426)",7,
48330CA026232,4833011400,경남,양산시,삼호동,#,가공,24,2,2,#,181,169,"LINESTRING (129.175180173884 35.4085336372211, 129.175456579445 35.408348828877, 129.175710745954 35.4082432345827, 129.17609538324697 35.40812671274569, 129.1764099418593 35.40802824632355, 129.17668074408854 35.407943909991324, 129.17663570742295 35.40809554584261)",7,
48330CA027579,4833010500,경남,양산시,명곡동,#,가공,48,4,4,#,321,309.47,"LINESTRING (129.07419950700051 35.342819830017376, 129.073686755686 35.3428452852184, 129.07321167291676 35.34266364707663, 129.072995059441 35.3424523725438, 129.0726527987795 35.342356495011735, 129.07232260576822 35.34220977669638, 129.072059459319 35.3420638101096, 129.071786567189 35.342023712035, 129.071560319782 35.3418273676445, 129.07138996215866 35.34156044298419)",5,
48330CA030248,4833032028,경남,양산시,원동면,화제리,가공,72,36,16,#,321,320,"LINESTRING (128.98774065861537 35.355628440626184, 128.9875054918005 35.35523858065237, 128.98723437167592 35.354941575650685, 128.98693329690295 35.35460507141388, 128.9866787122619 35.35409359307036, 128.98648862274956 35.3537045850541, 128.98639593748499 35.35351681382119, 128.98618995028602 35.35305770493707)",8,
48330CA030109,4833034028,경남,양산시,하북면,용연리,FTTH,24,1,0,가공용,37,39,"LINESTRING (129.083968537215 35.4471013942146, 129.08427222276202 35.446840877909004)",,
48330CA030557,4833010400,경남,양산시,북부동,#,지중,24,2,2,#,135,129,"LINESTRING (129.03264471564754 35.34591883537137, 129.03264843613812 35.3459155481162, 129.0324058674979 35.34590819961108, 129.03246452838405 35.3460463562026, 129.0324176493109 35.3460768156581, 129.03240817625888 35.346121451538565, 129.03242636197345 35.346137562165005, 129.0324595231186 35.3462182843104, 129.0331583077335 35.34603812006313, 129.0331518001177 35.34602129790484)",1,
48330CA030871,4833031026,경남,양산시,동면,석산리,가공,144,130,31,#,353,348.82,"LINESTRING (129.02869160801384 35.31374432659439, 129.0288242398154 35.31341293516766, 129.02889231411385 35.31305305833315, 129.02889251042572 35.31269368767179, 129.02890272317313 35.31251493097484, 129.02892564807928 35.31213498707576, 129.0289574424327 35.31174690119804, 129.0289626661679 35.31148114775519, 129.02900069533058 35.311424317422926, 129.0294304716451 35.311289136915605, 129.02960274809294 35.31132936036148, 129.02957605472707 35.311066335115086, 129.02957178410873 35.31106314905457)",17,
48330CA030558,4833032022,경남,양산시,원동면,용당리,가공,72,47,25,#,93,111,"LINESTRING (128.9125912830901 35.37136575447155, 128.91247969108895 35.37135276037708, 128.91239934379038 35.37134630377716, 128.9122867924888 35.37133747651992, 128.91208674174243 35.37132136026164, 128.91197720835262 35.37131299050345, 128.91173012766853 35.37127770082713, 128.91154202971427 35.37125165320809, 128.911378296104 35.3712278957823)",18,
48330CA030313,4833025324,경남,양산시,물금읍,범어리,가공,24,1,1,#,23,28,"LINESTRING (129.0069991608839 35.32322390136995, 129.0072949766725 35.32330699142639)",2,
48330CA029968,4833011800,경남,양산시,주진동,#,지중,24,1,1,#,176,150.65,"LINESTRING (129.147612540162 35.3904762156997, 129.147596812064 35.3902442779967, 129.147310753117 35.3902538146179, 129.147322889966 35.3897679324247, 129.146927568973 35.3897845930439, 129.146922525743 35.3897057751064)",1,
48330CA030056,4833011200,경남,양산시,어곡동,#,가공,24,2,2,#,60,53,"LINESTRING (129.01498730307262 35.384999077190585, 129.01473023474358 35.38531433661168, 129.0146905241396 35.3853738563705, 129.01465564155265 35.38536059778352)",2,
48330CA029018,4833025322,경남,양산시,물금읍,증산리,가공,144,79,44,#,100,90,"LINESTRING (128.994927046719 35.30117427467882, 128.994929823493 35.3011778762063, 128.99516658380506 35.30102424006925, 128.995512432252 35.300868802599, 128.9957487198614 35.300743671200586, 128.99575212752075 35.30073440417013)",14,
48330CA029019,4833025322,경남,양산시,물금읍,증산리,가공,144,17,16,#,13,9,"LINESTRING (128.99575212752075 35.30073440417013, 128.99578222062766 35.30081489384018)",8,
48330CA030594,4833010600,경남,양산시,신기동,#,가공,48,48,11,#,74,67,"LINESTRING (129.035759515898 35.358682766824, 129.035564166733 35.3584330881017, 129.035877381133 35.3583006317198, 129.035865872837 35.3582831689604)",,
48330CA030013,4833025324,경남,양산시,물금읍,범어리,가공,144,138,103,#,315,313,"LINESTRING (129.01353858341548 35.336187291252905, 129.01352078952715 35.33618718394817, 129.01307638296865 35.335986981763135, 129.012963256076 35.3359267900916, 129.0126937769482 35.33576700644152, 129.01229076048384 35.335593774539085, 129.01200218341432 35.33542817386895, 129.01166546851087 35.3350841506364, 129.01139829224175 35.33481035937664, 129.01129698150953 35.33470609447221, 129.01098843961964 35.334368146280106, 129.01098695087137 35.33436241195016)",74,O
48330CA030383,4833010300,경남,양산시,중부동,#,가공,24,1,1,#,79,73,"LINESTRING (129.03499041030696 35.339809021718345, 129.0349806148917 35.339792360141935, 129.03480252872512 35.34009369463308, 129.0346848541112 35.34031678175668, 129.03476475692335 35.34032365597774)",6,
48330CA031224,4833010400,경남,양산시,북부동,#,가공,144,24,6,#,390,390,"LINESTRING (129.04680937229233 35.35023691133076, 129.04724417626403 35.35019852175987, 129.04745408783035 35.35011567762091, 129.0476983711283 35.34985623218081, 129.04780993806645 35.34958010237735, 129.047932772104 35.349326790321314, 129.04807400479612 35.34902400759663, 129.04821682973812 35.34866506671491, 129.04834247105475 35.34835177713035, 129.04841745123824 35.34819937874488, 129.0486271656016 35.3479038884779, 129.04890457354392 35.34777692912657, 129.049210458242 35.3476475400643)",,
48330CA030505,4833032021,경남,양산시,원동면,원리,가공,48,1,1,#,136,140,"LINESTRING (128.9319756788201 35.35557833096642, 128.9322081071503 35.35527304826095, 128.9324072993146 35.35509656627129, 128.93269586426362 35.354849432337375, 128.93295193508467 35.35462705435267, 128.93297088529673 35.35461443267333)",4,
48330CA030902,4833011600,경남,양산시,주남동,#,지중,24,2,2,#,180,175,"LINESTRING (129.16387147500717 35.41549847076117, 129.16417690476075 35.41596239515701, 129.164169410641 35.415966161019, 129.163651880321 35.4162048801722, 129.16375382419983 35.41635899393026, 129.16368291854295 35.41639208888597, 129.163830223911 35.4166098134065, 129.163752471464 35.4166446931713)",,
48330CA024425,4833034024,경남,양산시,하북면,답곡리,가공,72,48,41,#,364,351.72,"LINESTRING (129.08566216908034 35.472600704772546, 129.08589169985518 35.47317849001124, 129.086048980925 35.4736066879254, 129.08633753942647 35.474139444916254, 129.08655992370043 35.47460163582132, 129.08682100913973 35.475147334619095, 129.0869923559291 35.47557498617541)",20,
48330CA024422,4833034024,경남,양산시,하북면,답곡리,가공,72,43,31,#,91,76.63,"LINESTRING (129.08791369936804 35.47499798134147, 129.08802136942998 35.4750477057006, 129.08854271275985 35.47521340112312, 129.08870270189345 35.47519622174578)",34,
48330CA024405,4833031026,경남,양산시,동면,석산리,가공,24,3,3,#,20,15,"LINESTRING (129.030674453964 35.3255816057624, 129.030844151216 35.3255918603365)",1,
48330CA030333,4833033022,경남,양산시,상북면,대석리,FTTH,48,8,6,가공용,149,147,"LINESTRING (129.0748404529499 35.388729602665485, 129.075186482822 35.3888688987959, 129.07561206931732 35.38890619341151, 129.075880675269 35.3889391373469, 129.076114477263 35.3889719743042, 129.07641029743888 35.38901805392724, 129.0764151897034 35.3890219344575)",6,
48330CA030685,4833031024,경남,양산시,동면,사송리,가공,48,5,5,#,84,53,"LINESTRING (129.0740220786051 35.30536816590923, 129.07410916543304 35.30489595413153)",3,
48330CA024665,4833031025,경남,양산시,동면,내송리,지중,24,1,1,#,150,23.69,"LINESTRING (129.06844196482135 35.32182472297198, 129.06826346025807 35.32198030805049)",1,
48330CA024920,4833031022,경남,양산시,동면,법기리,가공,24,5,5,#,332,323.03,"LINESTRING (129.114233331486 35.3443452047245, 129.11462722272734 35.344198364214975, 129.11506451403238 35.34402065849561, 129.11547158550675 35.34384504563391, 129.11585969596823 35.343684335510076, 129.116352128225 35.3434752637669, 129.11675733128362 35.343295782398975, 129.1171244140711 35.343137128634325, 129.11742168880926 35.343072909939835)",2,
48330CA030632,4833032021,경남,양산시,원동면,원리,가공,48,24,18,#,215,211,"LINESTRING (128.92097400031847 35.378739711667436, 128.9210005340744 35.37907573692992, 128.92092135941257 35.379337708262604, 128.92090859385675 35.37965440291622, 128.92089212267703 35.37989711171073, 128.9208431422068 35.380331157924104, 128.9208334948908 35.380627180187986)",2,
48330CA030774,4833025324,경남,양산시,물금읍,범어리,지중,24,4,3,#,80,46,"LINESTRING (129.01517390068534 35.33028259406384, 129.0151625721831 35.330246672484314, 129.014885710173 35.3300940549525, 129.01480330242 35.3301734133261)",2,
48330CA030631,4833011000,경남,양산시,교동,#,지중,24,2,2,#,160,165,"LINESTRING (129.021704532917 35.3466950991063, 129.02120546100065 35.34705521518298, 129.020553670484 35.3475255208052, 129.020643203561 35.3476055370136, 129.020495231542 35.3476367004317)",,
48330CA027822,4833034023,경남,양산시,하북면,초산리,가공,144,62,58,#,365,342.86,"LINESTRING (129.0852924795418 35.48666875579654, 129.08537522355348 35.48632169558943, 129.08553186822067 35.485984088388776, 129.085730594273 35.4855622864053, 129.08594775723492 35.48511368969319, 129.086095063296 35.4847922895357, 129.086294788661 35.484403837637, 129.08646931680087 35.48407328051598, 129.0866194988729 35.483781830776834)",46,
48330CA024836,4833011400,경남,양산시,삼호동,#,가공,72,37,29,#,211,193.39,"LINESTRING (129.17851194757455 35.422183590995836, 129.1785054741724 35.422186780082164, 129.17816860471865 35.4218759193662, 129.17782161275 35.421541532556624, 129.1773912967261 35.42120548500748, 129.17733056619804 35.42115973077991, 129.1774390004 35.420850258175896, 129.17744459625644 35.42085454732894)",29,
48330CA024784,4833025324,경남,양산시,물금읍,범어리,가공,24,1,1,#,49,3,"LINESTRING (129.0086753619123 35.31792896285341, 129.00869780714544 35.31795291303581)",2,
48330CA030930,4833012000,경남,양산시,덕계동,#,지중,24,1,1,#,100,87,"LINESTRING (129.15889363542 35.3763081534677, 129.15886787564565 35.37629329334604, 129.15884785301648 35.37585292966887, 129.15862978866684 35.37585423351316, 129.158625553603 35.3757145494753)",1,
48330CA031182,4833032021,경남,양산시,원동면,원리,가공,72,54,34,#,78,66,"LINESTRING (128.91997263777913 35.370999352288536, 128.919802742926 35.3712102130396, 128.91941404749835 35.371354325577464)",18,
48330CA025068,4833031028,경남,양산시,동면,가산리,가공,24,3,3,#,10,16,"LINESTRING (129.0176880255947 35.27550885823703, 129.01768402925828 35.27551682448754, 129.01765637056164 35.27565830065838)",8,
48330CA030753,4833011800,경남,양산시,주진동,#,가공,72,2,2,#,3,1,"LINESTRING (129.16096016263504 35.397573580642174, 129.16096261983256 35.397558807759225)",2,
48330CA030754,4833011800,경남,양산시,주진동,#,가공,24,2,2,#,1025,997,"LINESTRING (129.15500643249632 35.39829533523479, 129.154996048323 35.3982970315858, 129.154888686003 35.3982498986075, 129.1546981172662 35.39830091431335, 129.154477171726 35.3983600614861, 129.15383162245496 35.39849286802236, 129.15301188122643 35.39867228830203, 129.15251079758278 35.39878592437923, 129.1519876229154 35.39891310224581, 129.1515728400321 35.3990531642061, 129.15112635156575 35.39921619724849, 129.15067017215256 35.39937691488547, 129.15026225843164 35.399516225621916, 129.14974001658004 35.3996980382028, 129.14928704183922 35.399851292308185, 129.14875985625167 35.400035562982595, 129.14829067236946 35.40019565552096, 129.147931631386 35.4002973139551, 129.147427042477 35.4004598390146, 129.1470490856916 35.40060576013293, 129.14659468718767 35.40075719236959, 129.14624143325423 35.4008823103848, 129.145878993918 35.4010081153016, 129.146089682088 35.4010344678728, 129.146337360707 35.4012770606595, 129.146685547085 35.4012341953387, 129.146940015674 35.4011808304448)",2,
48330CA025086,4833034026,경남,양산시,하북면,백록리,가공,24,2,2,#,315,308,"LINESTRING (129.082490792558 35.4531962216369, 129.082881690088 35.4534314930361, 129.083049252939 35.4534906339249, 129.083539986761 35.45364168817789, 129.0840334372164 35.453783688926976, 129.08403547852663 35.453852688033344, 129.08440363701823 35.45411973298536, 129.0846592910372 35.454106022650954, 129.084894365803 35.4543492143196, 129.084730119585 35.454706552071)",1,
48330CA025270,4833010600,경남,양산시,신기동,#,가공,144,144,3,#,3,3,"LINESTRING (129.03930108066717 35.35605945763189, 129.0392658021723 35.356061186499396)",,
48330CA025267,4833010700,경남,양산시,북정동,#,가공,144,75,6,#,160,137,"LINESTRING (129.040958472791 35.3583566582835, 129.04092091046425 35.358348552992936, 129.04061682243562 35.35854458022991, 129.04056641429463 35.35833518246825, 129.0404365141192 35.35799663218329, 129.04037149248765 35.357941253082636, 129.04009329266313 35.358029040857645)",,
48330CA022079,4833031024,경남,양산시,동면,사송리,지중,72,57,51,#,455,422.09,"LINESTRING (129.06932979824532 35.31309151819508, 129.06934876952266 35.31309230666276, 129.07069341272842 35.311859475168895, 129.07235005638518 35.31024215011827, 129.07236366623098 35.31022160391225)",26,
48330CA029342,4833010500,경남,양산시,명곡동,#,가공,144,36,6,#,635,627,"LINESTRING (129.07700285069447 35.34045185419765, 129.0769917867781 35.34045454436868, 129.076458622421 35.340747469676, 129.075972946707 35.3408415296124, 129.075486207085 35.3409153263541, 129.075060779032 35.3413289249927, 129.074718964259 35.3414577995048, 129.074635551202 35.3414644582844, 129.074343385509 35.3414877673376, 129.073924259543 35.3414791919311, 129.0735195109 35.3415684119127, 129.073175313763 35.3418624110545, 129.072942374615 35.3419483207335, 129.072498869976 35.3420230631404, 129.07207282098096 35.341909382439376, 129.07166148832877 35.34170700641604, 129.07139645330298 35.34156394674001, 129.0713876488363 35.34155590579278, 129.07118288856515 35.34115430774611, 129.07118217461644 35.34114679762846)",,
48330CA029296,4833032027,경남,양산시,원동면,서룡리,가공,48,28,21,#,305,301,"LINESTRING (128.94253122180453 35.348733637072684, 128.9425385549856 35.348730238988, 128.9425366341315 35.34872361492778, 128.9427892892604 35.3482925774895, 128.94312473420518 35.348310971293, 128.94335759323403 35.34856007399259, 128.94348285872874 35.348947686294146, 128.94375651758543 35.349319271111604, 128.9439503755561 35.349502204885674, 128.94419788609926 35.349419794059365, 128.9441961142503 35.349088478492774)",14,
48330CA028811,4833031024,경남,양산시,동면,사송리,지중,24,1,1,#,170,58,"LINESTRING (129.07500196376657 35.31336372542204, 129.07521634455742 35.31300367989255, 129.07518035240741 35.31292018888289, 129.07513072578004 35.31291351009912)",1,
48330CA029105,4833011600,경남,양산시,주남동,#,가공,48,3,2,#,8,6.14,"LINESTRING (129.16797183763748 35.41674002506246, 129.1680227103425 35.41670354179208)",3,
48330CA031195,4833010400,경남,양산시,북부동,#,가공,72,47,47,#,10,7,"LINESTRING (129.04626319384766 35.350237139394416, 129.04634216313445 35.350230564452644)",47,
48330CA029077,4833034026,경남,양산시,하북면,백록리,가공,24,4,3,#,15,12,"LINESTRING (129.08314972775926 35.4660621624989, 129.0832548865571 35.466037680338154, 129.08327744445674 35.46603108490433)",4,
48330CA026456,4833011000,경남,양산시,교동,#,가공,144,52,49,#,1,2.92,"LINESTRING (129.027106090571 35.3438804846698, 129.02713336444293 35.34389432039155)",64,O
48330CA029603,4833033024,경남,양산시,상북면,소석리,가공,48,12,10,#,100,85,"LINESTRING (129.0529712264508 35.40413780902937, 129.05297456250764 35.40413327607052, 129.05338820591902 35.403980587276344, 129.05358758156476 35.404059164207844, 129.05374504943012 35.40423125480649)",12,
48330CA026163,4833012100,경남,양산시,매곡동,#,가공,24,1,1,#,259,245,"LINESTRING (129.17303770238496 35.35957253937965, 129.17303023749616 35.359247794794804, 129.17308621601038 35.35921518693086, 129.17344451240152 35.35923107058699, 129.17384573780217 35.35918888995066, 129.17425272846378 35.35914451327705, 129.17465996130613 35.3591114714377, 129.17528572304332 35.35895537499774)",2,
48330CA026893,4833032028,경남,양산시,원동면,화제리,가공,48,36,24,#,98,95,"LINESTRING (128.97528355380354 35.340740844213165, 128.9752949810318 35.34072556105224, 128.974922178294 35.3404236697906, 128.97474820726293 35.34004064409525, 128.97474160580825 35.34003808748508)",,
48330CA029305,4833033021,경남,양산시,상북면,석계리,가공,72,68,37,#,75,73,"LINESTRING (129.05888253209477 35.4102957417836, 129.0587924400652 35.41006728557236, 129.058690251451 35.4098119989427, 129.05863012227675 35.409682409150015, 129.05862142390524 35.409675336836976)",8,
48330CA027566,4833031025,경남,양산시,동면,내송리,지중,24,1,0,#,60,13.21,"LINESTRING (129.072530443521 35.32120586355674, 129.07264192633065 35.32128217478751)",1,
48330CA027539,4833031024,경남,양산시,동면,사송리,지중,24,1,1,#,37,29,"LINESTRING (129.07188181123598 35.31561434084124, 129.07177690493327 35.315522165515254, 129.0718987888904 35.31542591451363)",1,
48330CA027538,4833031024,경남,양산시,동면,사송리,지중,24,6,6,#,40,15.45,"LINESTRING (129.0717529448523 35.315705047709635, 129.07188181123598 35.31561434084124)",6,
48330CA009856,4833011400,경남,양산시,삼호동,#,가공,12,0,0,지중용,480,492.2,"LINESTRING (129.17290360696674 35.41921431944773, 129.17247701016316 35.41902329619347, 129.17209123455783 35.41884227116774, 129.1716964273404 35.41859051336817, 129.1712984626927 35.41831907642938, 129.17111814775754 35.41814562820965, 129.1709432311428 35.41796689288273, 129.17063415190086 35.41766619079012, 129.17043951733146 35.41749082661454, 129.17018260772792 35.41725800422299, 129.16967132645397 35.41684007686946, 129.1693425580689 35.41648540937715, 129.1690407695593 35.41622246864621, 129.1690261657636 35.41626340840644)",,
48330CA030044,4833011900,경남,양산시,평산동,#,가공,48,1,1,#,20,9,"LINESTRING (129.1482063195897 35.390735342878095, 129.14823431495145 35.39081765098004)",3,
48330CA028754,4833032028,경남,양산시,원동면,화제리,가공,24,3,3,#,103,94,"LINESTRING (128.98809976926427 35.35659710172373, 128.987943621376 35.3568413389451, 128.987732500148 35.3571422374797, 128.987617349239 35.3573480167003)",6,
48330CA029054,4833032025,경남,양산시,원동면,대리,가공,72,24,21,#,254,238,"LINESTRING (128.9634127665359 35.45765089626095, 128.9634224113474 35.45765106105688, 128.96342226710723 35.45765820139417, 128.96388874819496 35.4580168842321, 128.96403911274783 35.457905884758844, 128.96393943991 35.4576286799488, 128.964047929355 35.4571867288726, 128.964254912957 35.4568565610593, 128.964624911624 35.4567212509479)",6,
48330CA029069,4833032028,경남,양산시,원동면,화제리,가공,24,24,5,#,161,164,"LINESTRING (128.978373757434 35.3548349186782, 128.9783551940468 35.3552888891544, 128.97828287966192 35.35577437907634, 128.97811176675938 35.35629293131242)",5,
48330CA030439,4833010700,경남,양산시,북정동,#,지중,48,2,2,#,45,13,"LINESTRING (129.05199482955123 35.36479763959766, 129.05209069356326 35.364892358086315)",2,
